variant,split,seed,episodes,success_rate,tail_risk,calibration_error
observed_only_behavior_clone,nominal,0,600,0.6300,0.3700,0.0407
observed_only_behavior_clone,nominal,1,600,0.5750,0.4250,0.0164
observed_only_behavior_clone,nominal,2,600,0.5750,0.4250,0.0099
observed_only_behavior_clone,nominal,3,600,0.6117,0.3883,0.0124
observed_only_behavior_clone,nominal,4,600,0.5667,0.4333,0.0154
observed_only_behavior_clone,nominal,5,600,0.5967,0.4033,0.0006
observed_only_behavior_clone,nominal,6,600,0.6000,0.4000,0.0032
observed_only_behavior_clone,hidden_mode_shift,0,600,0.4267,0.5733,0.0171
observed_only_behavior_clone,hidden_mode_shift,1,600,0.4117,0.5883,0.0000
observed_only_behavior_clone,hidden_mode_shift,2,600,0.4467,0.5533,0.0415
observed_only_behavior_clone,hidden_mode_shift,3,600,0.4283,0.5717,0.0087
observed_only_behavior_clone,hidden_mode_shift,4,600,0.3800,0.6200,0.0224
observed_only_behavior_clone,hidden_mode_shift,5,600,0.4283,0.5717,0.0107
observed_only_behavior_clone,hidden_mode_shift,6,600,0.4033,0.5967,0.0138
observed_only_behavior_clone,embodiment_shift,0,600,0.4500,0.5500,0.0078
observed_only_behavior_clone,embodiment_shift,1,600,0.4100,0.5900,0.0343
observed_only_behavior_clone,embodiment_shift,2,600,0.4250,0.5750,0.0128
observed_only_behavior_clone,embodiment_shift,3,600,0.4450,0.5550,0.0072
observed_only_behavior_clone,embodiment_shift,4,600,0.4617,0.5383,0.0267
observed_only_behavior_clone,embodiment_shift,5,600,0.4683,0.5317,0.0181
observed_only_behavior_clone,embodiment_shift,6,600,0.4683,0.5317,0.0186
observed_only_behavior_clone,combined_stress,0,600,0.3683,0.6317,0.0438
observed_only_behavior_clone,combined_stress,1,600,0.3167,0.6833,0.0100
observed_only_behavior_clone,combined_stress,2,600,0.3200,0.6800,0.0002
observed_only_behavior_clone,combined_stress,3,600,0.3333,0.6667,0.0013
observed_only_behavior_clone,combined_stress,4,600,0.3350,0.6650,0.0176
observed_only_behavior_clone,combined_stress,5,600,0.3717,0.6283,0.0391
observed_only_behavior_clone,combined_stress,6,600,0.3300,0.6700,0.0021
data_augmentation_wam,nominal,0,600,0.6567,0.3433,0.0117
data_augmentation_wam,nominal,1,600,0.6050,0.3950,0.0242
data_augmentation_wam,nominal,2,600,0.6567,0.3433,0.0108
data_augmentation_wam,nominal,3,600,0.6617,0.3383,0.0113
data_augmentation_wam,nominal,4,600,0.6517,0.3483,0.0237
data_augmentation_wam,nominal,5,600,0.6300,0.3700,0.0067
data_augmentation_wam,nominal,6,600,0.6533,0.3467,0.0037
data_augmentation_wam,hidden_mode_shift,0,600,0.5200,0.4800,0.0253
data_augmentation_wam,hidden_mode_shift,1,600,0.4450,0.5550,0.0339
data_augmentation_wam,hidden_mode_shift,2,600,0.5033,0.4967,0.0078
data_augmentation_wam,hidden_mode_shift,3,600,0.5067,0.4933,0.0066
data_augmentation_wam,hidden_mode_shift,4,600,0.4483,0.5517,0.0294
data_augmentation_wam,hidden_mode_shift,5,600,0.4983,0.5017,0.0120
data_augmentation_wam,hidden_mode_shift,6,600,0.4900,0.5100,0.0093
data_augmentation_wam,embodiment_shift,0,600,0.5033,0.4967,0.0188
data_augmentation_wam,embodiment_shift,1,600,0.5167,0.4833,0.0103
data_augmentation_wam,embodiment_shift,2,600,0.5183,0.4817,0.0046
data_augmentation_wam,embodiment_shift,3,600,0.5583,0.4417,0.0308
data_augmentation_wam,embodiment_shift,4,600,0.4767,0.5233,0.0284
data_augmentation_wam,embodiment_shift,5,600,0.5133,0.4867,0.0004
